post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
YOMAR TIRE 235/55/19 105W SKYRACE P06,,,3338,"YOMAR TIRE 235/55/19 105W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 105 (925 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/55/19 105W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (105) soporta hasta 925 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 10:54:37,1,closed,648,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3338,0,,,simple,outofstock,Aro > 19|Ancho > 235|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 235/50/19 103W SKYRACE P06,,,3339,"YOMAR TIRE 235/50/19 103W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 103 (875 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/50/19 103W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (103) soporta hasta 875 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 10:55:42,1,closed,710,,,no,no,2,127000,115000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3339,0,,,simple,,Aro > 19|Ancho > 235|Alto > 50|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 235/45/19 99W SKYRACE P06,,,3340,"YOMAR TIRE 235/45/19 99W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 99 (775 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/45/19 99W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (99) soporta hasta 775 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 10:57:30,1,closed,647,,,no,no,,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3340,0,,,simple,outofstock,Aro > 19|Ancho > 235|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 225/55/19 99V SKYRACE P06,,,3341,"YOMAR TIRE 225/55/19 99V SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 99 (775 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 225/55/19 99V SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (99) soporta hasta 775 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 10:58:58,1,closed,672,,,no,no,4,123000,105000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3341,0,,,simple,,Aro > 19|Ancho > 225|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 225/45/19 96W SKYRACE P06,,,3342,"YOMAR TIRE 225/45/19 96W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 96 (710 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 225/45/19 96W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (96) soporta hasta 710 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:00:17,1,closed,709,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3342,0,,,simple,outofstock,Aro > 19|Ancho > 225|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
MINNELL 275/55/20 117W SAFY M06,,,3344,"MINNELL 275/55/20 117W SAFY M06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 117 (1285 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 275/55/20 117W SAFY M06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (117) soporta hasta 1285 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:51:48,1,closed,718,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3344,0,,,simple,outofstock,Aro > 20|Ancho > 275|Alto > 55|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 275/50/20 113W SKYRACE P06,,,3345,"YOMAR TIRE 275/50/20 113W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 113 (1150 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 275/50/20 113W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (113) soporta hasta 1150 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:24:46,1,closed,717,,,no,no,4,215000,180000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3345,0,,,simple,,Aro > 20|Ancho > 275|Alto > 50|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 275/45/20 110W SKYRACE P06,,,3346,"YOMAR TIRE 275/45/20 110W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 110 (1060 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 275/45/20 110W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (110) soporta hasta 1060 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:28:38,1,closed,716,,,no,no,4,166000,149000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3346,0,,,simple,,Aro > 20|Ancho > 275|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 265/50/20 107W SKYRACE P06,,,3347,"YOMAR TIRE 265/50/20 107W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 107 (975 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 265/50/20 107W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (107) soporta hasta 975 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:30:14,1,closed,715,,,no,no,4,221000,190000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3347,0,,,simple,,Aro > 20|Ancho > 265|Alto > 50|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 255/55/20 110W SKYRACE P06,,,3348,"YOMAR TIRE 255/55/20 110W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 110 (1060 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 255/55/20 110W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (110) soporta hasta 1060 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:32:10,1,closed,650,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3348,0,,,simple,outofstock,Aro > 20|Ancho > 255|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 245/45/20 103W SKYRACE P06,yomar-tire-245-50-20-102w-skyrace-p06,,3350,"YOMAR TIRE 245/45/20 103W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 103 (875 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 245/45/20 103W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (103) soporta hasta 875 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:35:59,1,closed,712,,,no,no,4,155000,130000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-275-55-20R-SL369.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-275-55-20R-SL369 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3350,0,,,simple,,Aro > 20|Ancho > 245|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 215/50/18 92V SKYRACE P03,,,3351,"YOMAR TIRE 215/50/18 92V SKYRACE P03 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 92 (630 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 215/50/18 92V SKYRACE P03 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (92) soporta hasta 630 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:34:13,1,closed,696,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-NEXEN-215-55-18R-N-PRIZ-AH8.jpg ! alt :  ! title : neumáticos-freire-NEXEN-215-55-18R-N-PRIZ-AH8 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3351,0,,,simple,outofstock,Aro > 18|Ancho > 215|Alto > 50|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 235/45/17 97W SKYRACE,,,3353,"YOMAR TIRE 235/45/17 97W SKYRACE es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 97 (730 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/45/17 97W SKYRACE es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (97) soporta hasta 730 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 15:58:05,1,closed,,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3353,0,,,simple,outofstock,Aro > 17|Ancho > 235|Alto > 45,YOMAR,,,,,,,,,,,,
YOMAR TIRE 225/55/17 97W SKYRACE P03,,,3355,"YOMAR TIRE 225/55/17 97W SKYRACE P03 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 97 (730 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 225/55/17 97W SKYRACE P03 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (97) soporta hasta 730 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:12:18,1,closed,,,,no,no,6,101000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3355,0,,,simple,,Aro > 17|Ancho > 225|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 245/70/16 105T AT SKYRACE,,,3357,"YOMAR TIRE 245/70/16 105T AT SKYRACE es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 105 (925 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 245/70/16 105T AT SKYRACE es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (105) soporta hasta 925 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:02:45,1,closed,649,,,no,no,6,103000,88000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3357,0,,,simple,,Aro > 16|Ancho > 245|Alto > 70|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 235/70/16 106H SKYRACE AT8,,,3359,"YOMAR TIRE 235/70/16 106H SKYRACE AT8 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 106 (950 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/70/16 106H SKYRACE AT8 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (106) soporta hasta 950 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:12:44,1,closed,674,,,no,no,8,103000,88000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3359,0,,,simple,,Aro > 16|Ancho > 235|Alto > 70|Marca > YOMAR,YOMAR,,,,,,,,,,,,
MINNEL 235/65/16C 115/113T COME L09,,,3360,"MINNEL 235/65/16C 115/113T COME L09 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 115 (1215 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNEL 235/65/16C 115/113T COME L09 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (115) soporta hasta 1215 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:13:53,1,closed,637,,,no,no,4,101000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3360,0,,,simple,,Aro > 16|Ancho > 235|Alto > 65|Marca > MINNELL,MINNELL,,,,,,,,,,,,
ROADWING 225/75/16C 121/120R 12PR RW-05,,,3361,"ROADWING 225/75/16C 121/120R 12PR RW-05 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 121 (1450 kg por neumático) y código de velocidad R (hasta 170 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ROADWING 225/75/16C 121/120R 12PR RW-05 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (121) soporta hasta 1450 kg por neumático y el código de velocidad (R) permite hasta 170 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:19:08,1,closed,504131,,,no,no,1,111000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3361,0,,,simple,,Aro > 16|Ancho > 235|Alto > 75|Marca > ROADWING,ROADWING,,,,,,,,,,,,
ONYX 225/75/16 115/121S 10PR AT-187,__trashed-8,,3362,"ONYX 225/75/16 115/121S 10PR AT-187 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 115 (1215 kg por neumático) y código de velocidad S (hasta 180 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ONYX 225/75/16 115/121S 10PR AT-187 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (115) soporta hasta 1215 kg por neumático y el código de velocidad (S) permite hasta 180 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:23:20,1,closed,501959,,,no,no,0,132000,110000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-ONYX-225-75-16R-AT187.png ! alt :  ! title : neumáticos-freire-ONYX-225-75-16R-AT187 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3362,0,,,simple,outofstock,Aro > 16|Ancho > 225|Alto > 75|Marca > ONYX,ONYX,,,,,,,,,,,,
